選択,基準日,方向,銘柄,エントリー時刻,クローズ時刻,保有時間,開始時,跨ぎフラグ,勝率_30日,勝率_90日,勝率_365日,勝率_平均,勝率重視ポイント,利益効率ポイント,時間効率ポイント,最大利益ポイント,勝率重視ポイントUS,利益効率ポイントUS,時間効率ポイントUS,最大利益ポイントUS,合計変動pips_30日,合計変動pips_90日,合計変動pips_365日,合計変動pips_平均,利益効率σ_30日,利益効率σ_90日,利益効率σ_365日,利益効率σ_平均,勝率重視スコア,利益効率スコア,時間効率スコア,最大利益スコア,変動値σ_pips_30日,変動値σ_pips_90日,変動値σ_pips_365日,変動値σ_pips_平均,平均スプレッドpips_30日,平均スプレッドpips_90日,平均スプレッドpips_365日,平均スプレッドpips_平均
FALSE,2025-07-20,Short,CADJPY,0:09:00,0:23:00,14,0,0,77.27%,58.46%,50.19%,61.98%,,,,,,,,,109.8,102.0,-50.0,53.9,2.31,1.54,-0.31,1.18,82.86,25.72,34.83,63.46,10.20,8.09,10.70,9.66,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Short,CADJPY,0:09:00,0:19:00,10,0,0,77.27%,60.00%,48.26%,61.85%,,,,,,,,,83.1,82.5,-19.5,48.7,1.87,1.42,-0.14,1.05,82.68,22.82,38.16,49.66,9.54,7.21,9.23,8.66,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Short,CADJPY,0:09:00,0:22:00,13,0,0,77.27%,56.92%,49.03%,61.08%,,,,,,,,,91.6,62.5,-23.5,43.5,2.10,0.97,-0.17,0.96,81.65,21.04,29.6,50.08,9.37,7.81,9.91,9.03,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Short,CADJPY,0:10:00,0:23:00,13,0,0,77.27%,58.46%,46.72%,60.82%,,,,,,,,,101.1,66.6,-146.4,7.1,2.11,1.00,-0.90,0.74,81.31,16.08,29.66,50.17,10.25,7.98,10.21,9.48,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Short,CADJPY,0:10:00,0:24:00,14,0,0,77.27%,53.85%,47.88%,59.67%,,,,,,,,,83.3,57.0,-179.3,-13.0,2.20,0.83,-1.08,0.65,79.77,14.21,21.62,39.39,8.12,8.21,10.46,8.93,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Long,CHFJPY,0:11:00,0:41:00,30,0,0,77.27%,56.92%,55.21%,63.14%,,,,,,,,,71.0,47.2,250.5,122.9,2.35,0.64,1.01,1.34,84.41,29.12,7.44,29.05,6.46,8.65,15.19,10.10,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,USDJPY,0:11:00,0:20:00,9,0,0,77.27%,52.31%,51.35%,60.31%,,,,,,,,,117.3,37.5,188.8,114.5,1.55,0.39,1.12,1.02,80.63,22.26,41.33,48.41,16.22,11.46,10.61,12.76,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,USDJPY,0:11:00,0:25:00,14,0,0,77.27%,56.92%,45.17%,59.79%,,,,,,,,,118.8,74.9,39.3,77.7,1.68,0.76,0.22,0.89,79.93,19.38,26.97,49.13,15.13,12.09,12.89,13.37,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,CHFJPY,0:12:00,0:40:00,28,0,0,77.27%,56.92%,53.28%,62.49%,,,,,,,,,68.9,42.2,108.3,73.1,2.22,0.60,0.44,1.09,83.55,23.67,6.77,24.67,6.66,8.18,15.07,9.97,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:13:00,0:43:00,30,0,0,77.27%,56.92%,54.83%,63.01%,,,,,,,,,83.7,58.5,315.4,152.5,2.92,0.84,1.23,1.66,84.23,36.28,8.98,35.05,6.13,8.26,15.76,10.05,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:13:00,0:38:00,25,0,0,77.27%,53.85%,54.83%,61.98%,,,,,,,,,72.5,24.9,91.0,62.8,2.57,0.34,0.39,1.10,82.86,24.03,7.24,23.56,6.01,7.97,14.46,9.48,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:13:00,0:42:00,29,0,0,77.27%,53.85%,54.05%,61.72%,,,,,,,,,84.5,71.6,310.9,155.7,2.70,1.01,1.25,1.65,82.52,35.98,9.64,36.38,6.70,8.49,15.37,10.19,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:14:00,0:43:00,29,0,0,77.27%,58.46%,55.60%,63.78%,,,,,,,,,96.7,78.0,364.6,179.8,3.31,1.21,1.44,1.99,85.26,43.3,11.01,41.56,6.25,7.75,15.60,9.87,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:15:00,0:38:00,23,0,0,77.27%,56.92%,54.44%,62.88%,,,,,,,,,86.7,50.3,133.5,90.2,2.99,0.81,0.60,1.46,84.06,31.91,10.28,30.76,6.19,7.31,13.82,9.11,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:18:00,0:38:00,20,0,0,77.27%,56.92%,54.83%,63.01%,,,,,,,,,66.4,29.5,176.9,90.9,2.54,0.46,0.86,1.29,84.23,28.06,9.35,24.34,5.57,7.13,12.73,8.48,0.9,0.8,0.8,0.9
FALSE,2025-07-20,Long,CHFJPY,0:18:00,0:43:00,25,0,0,77.27%,56.92%,54.05%,62.75%,,,,,,,,,77.6,63.1,401.3,180.7,2.88,0.97,1.73,1.86,83.89,40.61,11.01,35.83,5.75,7.72,14.25,9.24,0.9,0.8,0.8,0.9
FALSE,2025-07-20,Long,CHFJPY,0:18:00,0:40:00,22,0,0,77.27%,56.92%,54.05%,62.75%,,,,,,,,,67.9,69.7,265.8,134.5,2.58,1.14,1.22,1.65,83.89,35.88,10.71,30.66,5.62,7.34,13.33,8.77,0.9,0.8,0.8,0.9
FALSE,2025-07-20,Long,CHFJPY,0:18:00,0:41:00,23,0,0,77.27%,53.85%,54.83%,61.98%,,,,,,,,,69.9,70.1,337.0,159.0,2.54,1.09,1.57,1.73,82.86,37.79,11,32.91,5.88,7.67,13.22,8.92,0.9,0.8,0.8,0.9
FALSE,2025-07-20,Long,CHFJPY,0:19:00,0:41:00,22,0,0,77.27%,56.92%,55.60%,63.26%,,,,,,,,,79.0,79.5,344.1,167.5,2.42,1.18,1.63,1.74,84.58,38,12.7,36.35,6.99,8.10,13.01,9.36,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:19:00,0:38:00,19,0,0,77.27%,56.92%,54.05%,62.75%,,,,,,,,,75.5,38.9,184.0,99.5,2.47,0.60,0.90,1.32,83.89,28.79,11.24,27.78,6.55,7.46,12.62,8.87,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:19:00,0:48:00,29,0,0,77.27%,53.85%,54.05%,61.72%,,,,,,,,,71.5,16.8,355.6,148.0,2.09,0.21,1.53,1.28,82.52,27.83,7.65,28.86,7.30,8.14,14.38,9.94,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:20:00,0:42:00,22,0,0,77.27%,58.46%,57.14%,64.29%,,,,,,,,,74.1,83.2,467.5,208.3,2.31,1.22,2.14,1.89,85.95,41.2,13.4,38.37,6.86,8.23,13.46,9.52,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:20:00,0:43:00,23,0,0,77.27%,60.00%,55.21%,64.16%,,,,,,,,,73.3,70.1,472.0,205.1,2.41,1.04,2.10,1.85,85.78,40.35,12.37,37.04,6.50,8.08,13.85,9.47,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:21:00,0:40:00,19,0,0,77.27%,55.38%,57.14%,63.27%,,,,,,,,,67.5,87.3,315.4,156.7,2.14,1.35,1.58,1.69,84.58,36.9,13.56,33.53,6.74,7.87,12.26,8.96,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:21:00,0:42:00,21,0,0,77.27%,55.38%,55.60%,62.75%,,,,,,,,,78.0,93.8,446.4,206.1,2.67,1.32,2.12,2.03,83.89,44.35,14.65,40.03,6.25,8.64,12.98,9.29,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:21:00,0:32:00,11,0,0,77.27%,60.00%,50.97%,62.75%,,31,,,,,,,62.2,111.3,231.9,135.1,2.30,1.96,1.33,1.86,83.89,40.63,22.7,32.5,5.78,6.98,10.72,7.83,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURUSD,0:21:00,0:38:00,17,0,0,77.27%,55.38%,46.72%,59.79%,,,,,,,,,41.8,67.8,69.6,59.7,1.34,1.11,0.49,0.98,79.94,21.36,13.28,29.38,6.60,7.39,8.42,7.47,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,CHFJPY,0:22:00,0:36:00,14,0,0,77.27%,63.08%,54.44%,64.93%,34,,,,,,,,75.7,72.9,204.6,117.7,2.46,1.23,1.16,1.62,86.8,35.23,17.37,31.65,6.56,7.15,10.78,8.16,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:22:00,0:44:00,22,0,0,77.27%,60.00%,55.60%,64.29%,,,,,,,,,85.7,83.0,347.1,171.9,2.76,1.17,1.70,1.88,85.95,40.94,13.49,38.62,6.62,8.50,12.49,9.20,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:22:00,0:43:00,21,0,0,77.27%,60.00%,55.21%,64.16%,,,,,,,,,90.6,72.4,345.1,169.4,3.17,1.03,1.65,1.95,85.78,42.53,14.23,38.9,6.09,8.39,12.82,9.10,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:22:00,0:40:00,18,0,0,77.27%,60.00%,54.83%,64.03%,,,,,,,,,80.9,79.0,209.6,123.2,2.73,1.25,1.10,1.69,85.61,36.96,14.4,33.72,6.32,7.57,11.64,8.51,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:22:00,0:38:00,16,0,0,77.27%,56.92%,53.28%,62.49%,,,,,,,,,79.4,38.8,120.7,79.6,3.06,0.63,0.66,1.45,83.55,31.67,13.16,27.4,5.54,7.00,11.13,7.89,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:22:00,0:45:00,23,0,0,77.27%,56.92%,52.51%,62.24%,,,,,,,,,91.9,85.6,345.9,174.5,2.88,1.18,1.65,1.90,83.2,41.46,13.52,40.46,6.83,8.68,12.87,9.46,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:22:00,0:37:00,15,0,0,77.27%,58.46%,50.58%,62.10%,,,,,,,,,78.4,52.5,159.5,96.8,2.80,0.89,0.88,1.52,83.03,33.2,15.03,29.34,5.97,6.95,11.07,7.99,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURUSD,0:22:00,0:37:00,15,0,0,77.27%,53.85%,49.03%,60.05%,,,,,,,,,53.1,72.1,106.2,77.1,1.27,1.09,0.79,1.05,80.28,22.9,18.44,36,8.86,8.02,7.98,8.29,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURJPY,0:23:00,0:44:00,21,0,0,77.27%,67.69%,52.90%,65.95%,,,,,,,,,71.5,107.8,286.0,155.1,2.77,1.96,1.15,1.96,88.17,42.69,14.03,38.34,5.50,6.72,15.42,9.21,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,CHFJPY,0:23:00,0:41:00,18,0,0,77.27%,61.54%,55.21%,64.67%,,,,,,,,,69.4,63.3,190.2,107.6,2.44,1.00,1.02,1.49,86.46,32.42,12.25,28.68,6.08,7.57,11.35,8.33,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURJPY,0:23:00,0:43:00,20,0,0,77.27%,61.54%,51.74%,63.52%,,,,,,,,,76.1,95.1,258.3,143.2,3.21,1.71,1.03,1.99,84.91,43.3,14.47,37.66,5.04,6.73,15.51,9.09,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,CHFJPY,0:23:00,0:45:00,22,0,0,77.27%,56.92%,52.90%,62.36%,,,,,,,,,78.4,69.5,255.3,134.4,2.30,0.99,1.25,1.51,83.37,32.91,11.59,33.17,7.31,8.41,12.48,9.40,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:23:00,0:43:00,20,0,0,77.27%,56.92%,52.51%,62.24%,,,,,,,,,77.1,56.3,254.5,129.3,2.64,0.83,1.25,1.57,83.2,34.25,12.14,31.61,6.25,8.01,12.46,8.90,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:23:00,0:46:00,23,0,0,77.27%,56.92%,52.12%,62.11%,,,,,,,,,85.8,72.7,227.4,128.6,2.58,1.02,1.11,1.57,83.03,34.21,11.62,34.78,7.12,8.53,12.42,9.36,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:23:00,0:31:00,8,0,0,77.27%,60.00%,48.65%,61.97%,,,,,,,,,58.8,76.8,38.5,58.0,2.36,1.56,0.25,1.39,82.85,30.31,22.77,23.7,5.34,6.03,8.71,6.70,0.9,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURJPY,0:24:00,0:44:00,20,0,0,77.27%,66.15%,52.12%,65.18%,,,,,,,,,73.4,117.3,258.1,149.6,2.79,2.26,1.13,2.06,87.14,44.92,15.02,39.08,5.58,6.36,14.13,8.69,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,CHFJPY,0:24:00,0:42:00,18,0,0,77.27%,60.00%,52.51%,63.26%,,,,,,,,,79.7,72.3,219.7,123.9,2.85,1.10,1.20,1.72,84.57,37.42,14.06,32.93,6.00,7.84,11.08,8.31,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURJPY,0:24:00,0:43:00,19,0,0,77.27%,61.54%,50.19%,63.00%,,,,,,,,,78.0,104.6,230.4,137.7,3.09,2.02,1.00,2.04,84.23,44.41,15.53,38.4,5.38,6.30,14.22,8.63,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,0:24:00,0:42:00,18,0,0,77.27%,60.00%,50.97%,62.75%,,,,,,,,,74.9,97.7,189.1,120.6,3.37,1.91,0.86,2.05,83.89,44.66,15.26,35.76,4.72,6.21,13.55,8.16,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,CHFJPY,0:24:00,0:38:00,14,0,0,77.27%,56.92%,51.35%,61.85%,,,,,,,,,67.7,25.6,-0.2,31.0,2.37,0.41,-0.02,0.92,82.69,20.05,11.04,20.12,6.13,6.86,10.03,7.67,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:24:00,0:45:00,21,0,0,77.27%,56.92%,50.58%,61.59%,,,,,,,,,80.2,72.4,225.0,125.9,2.20,0.98,1.17,1.45,82.34,31.59,12.14,33.18,7.83,8.86,11.62,9.44,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:24:00,0:46:00,22,0,0,77.27%,56.92%,50.58%,61.59%,,,,,,,,,87.6,75.6,197.1,120.1,2.52,1.01,1.03,1.52,82.34,33.13,12.15,34.78,7.47,8.92,11.55,9.31,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:24:00,0:31:00,7,0,0,77.27%,60.00%,47.10%,61.46%,,,,,,,,,60.6,79.7,8.2,49.5,2.56,1.72,0.03,1.44,82.16,31.35,26.02,23.7,5.09,5.66,7.77,6.17,0.9,0.8,0.8,0.9
FALSE,2025-07-20,Long,CHFJPY,0:24:00,0:43:00,19,0,0,77.27%,56.92%,49.81%,61.33%,,,,,,,,,78.9,59.2,224.2,120.8,2.57,0.84,1.17,1.53,82,33.33,12.78,31.61,6.56,8.32,11.62,8.84,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURJPY,0:24:00,0:31:00,7,0,0,77.27%,58.46%,47.49%,61.07%,,,,,,,,,49.2,42.2,-78.1,4.4,2.41,1.03,-0.53,0.97,81.65,21.17,17.57,16,4.38,4.85,9.45,6.22,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,CHFJPY,0:24:00,0:47:00,23,0,0,77.27%,56.92%,48.65%,60.95%,,,,,,,,,71.6,24.7,168.5,88.3,1.76,0.30,0.86,0.97,81.48,21.18,8.41,25.17,8.75,9.09,11.91,9.92,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,CHFJPY,0:24:00,0:37:00,13,0,0,77.27%,53.85%,50.58%,60.57%,,,,,,,,,66.7,39.3,38.6,48.2,2.36,0.68,0.22,1.09,80.97,23.67,13.03,22.05,6.05,6.70,9.89,7.55,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURJPY,0:25:00,0:46:00,21,0,0,77.27%,64.62%,50.97%,64.28%,,,,,,,,,77.5,95.1,160.0,110.9,2.60,1.69,0.76,1.68,85.94,36.74,12.97,35.45,6.33,6.84,12.96,8.71,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,0:25:00,0:32:00,7,0,0,77.27%,58.46%,48.65%,61.46%,,,,,,,,,39.1,20.5,-109.2,-16.5,1.98,0.46,-0.87,0.52,82.17,11.4,11.14,10.15,4.22,4.98,7.94,5.71,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,CHFJPY,0:25:00,0:35:00,10,0,0,77.27%,58.46%,48.26%,61.33%,,,,,,,,,47.9,24.3,-38.1,11.4,1.80,0.47,-0.35,0.64,82,13.99,10.62,13.82,5.69,5.92,7.61,6.41,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURJPY,0:25:00,0:31:00,6,0,0,77.27%,56.92%,47.49%,60.56%,,,,,,,,,44.4,10.6,-154.6,-33.2,2.40,0.23,-1.28,0.45,80.97,9.78,12.1,9.45,3.96,4.62,7.63,5.40,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,0:25:00,0:35:00,10,0,0,77.27%,55.38%,47.10%,59.92%,,,,,,,,,35.3,2.0,-21.1,5.4,1.82,0.01,-0.14,0.56,80.11,12.22,7.35,9.56,4.15,4.52,8.98,5.88,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,0:26:00,0:44:00,18,0,0,77.27%,60.00%,50.97%,62.75%,,,,,,,,,55.7,55.8,222.4,111.3,2.21,1.08,1.10,1.46,83.89,31.88,11.51,26.97,5.34,6.20,12.64,8.06,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,0:26:00,0:42:00,16,0,0,77.27%,58.46%,51.35%,62.36%,,,,,,,,,57.2,36.2,153.4,82.3,2.88,0.70,0.79,1.46,83.37,31.76,11.36,23.65,4.21,6.08,12.07,7.45,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,0:26:00,0:41:00,15,0,0,77.27%,56.92%,50.97%,61.72%,,,,,,,,,39.0,7.7,86.9,44.5,1.61,0.13,0.47,0.73,82.51,16.03,7.21,14.07,5.18,6.32,11.76,7.75,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,GBPUSD,0:26:00,0:39:00,13,0,0,77.27%,56.92%,47.88%,60.69%,,,,,,,,,23.2,-2.8,-179.5,-53.0,0.90,-0.07,-1.58,-0.25,81.14,-5.43,1.2,2.03,5.41,5.77,7.09,6.09,1.0,1.0,1.0,1.0
FALSE,2025-07-20,Long,CHFJPY,0:26:00,0:44:00,18,0,0,77.27%,52.31%,49.03%,59.54%,,,,,,,,,37.6,-8.1,116.1,48.5,1.04,-0.17,0.69,0.52,79.6,11.32,5.03,11.77,7.75,7.68,10.33,8.59,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURJPY,0:27:00,0:43:00,16,0,0,77.27%,60.00%,49.03%,62.10%,,,,,,,,,48.7,46.4,203.9,99.7,1.79,0.84,0.99,1.21,83.02,26.35,11.35,23.64,5.79,6.59,12.89,8.42,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,CHFJPY,0:29:00,0:43:00,14,0,0,77.27%,53.85%,49.81%,60.31%,,,,,,,,,33.1,-13.1,34.0,18.0,1.45,-0.29,0.21,0.46,80.63,9.95,4.46,8.13,4.85,6.46,9.51,6.94,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURJPY,0:30:00,0:42:00,12,0,0,77.27%,56.92%,51.35%,61.85%,,,,,,,,,37.4,53.1,246.3,112.3,2.08,1.22,1.35,1.55,82.69,33.86,14.24,22.24,3.82,5.31,11.39,6.84,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,0:34:00,0:42:00,8,0,0,77.27%,58.46%,48.65%,61.46%,,,,,,,,,30.6,31.2,-43.9,6.0,2.10,0.74,-0.33,0.84,82.17,18.31,10.16,10.58,3.08,5.01,8.53,5.54,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,0:34:00,0:40:00,6,0,0,77.27%,53.85%,47.49%,59.54%,,,,,,,,,8.2,-13.3,-131.0,-45.4,0.50,-0.39,-1.05,-0.32,79.59,-6.9,-3.02,-2.36,3.49,4.27,7.67,5.14,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Short,EURJPY,0:47:00,1:17:00,30,0,1,77.27%,61.54%,50.97%,63.26%,,,,,,,,,17.3,33.5,-93.6,-14.3,0.42,0.42,-0.38,0.16,84.57,3.41,1.48,5.77,8.69,9.50,15.08,11.09,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Short,EURJPY,0:47:00,1:16:00,29,0,1,77.27%,58.46%,48.65%,61.46%,,,,,,,,,19.2,20.1,-112.7,-24.5,0.51,0.26,-0.47,0.10,82.17,2.22,1.19,4.49,8.01,9.03,14.76,10.60,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Short,EURUSD,0:49:00,0:56:00,7,0,0,77.27%,61.54%,50.97%,63.26%,,,,,,,,,98.8,129.0,160.2,129.3,1.61,1.86,1.47,1.65,84.57,35.91,71.98,65.57,13.07,8.61,6.60,9.43,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,0:50:00,0:56:00,6,0,0,77.27%,61.54%,50.58%,63.13%,,,10,,,,,,92.3,111.4,149.7,117.8,1.39,1.55,1.41,1.45,84.4,31.61,76.8,59.97,14.17,8.92,6.47,9.85,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURAUD,0:50:00,1:17:00,27,0,1,77.27%,61.54%,48.26%,62.36%,,,,,,,,,46.8,62.6,-30.1,26.4,1.44,0.58,-0.19,0.61,83.37,13.29,4.98,17.51,6.92,13.32,13.53,11.26,1.5,1.5,1.5,1.5
FALSE,2025-07-20,Short,EURUSD,0:52:00,1:20:00,28,0,1,77.27%,63.08%,55.21%,65.19%,,,,,,,,,71.1,122.3,384.5,192.6,1.74,1.72,2.53,2.00,87.15,43.52,16.94,61.72,8.67,8.82,9.38,8.96,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,CADJPY,0:53:00,0:59:00,6,0,0,77.27%,60.00%,56.37%,64.55%,39,,,,,,,,28.8,-1.2,64.7,30.8,0.74,-0.03,0.56,0.42,86.29,9.15,19.32,15.09,8.31,6.35,6.73,7.13,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Long,CADJPY,0:53:00,0:58:00,5,0,0,77.27%,53.85%,52.12%,61.08%,,,,,,,,,31.4,-4.4,6.9,11.3,0.89,-0.11,0.02,0.27,81.66,5.82,20.73,13.49,7.48,5.75,6.71,6.65,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Short,CHFJPY,1:06:00,1:33:00,27,1,0,77.27%,61.54%,52.12%,63.64%,,,,,,,,,70.3,37.7,-108.6,-0.2,1.91,0.48,-0.62,0.59,85.09,12.83,5.45,19.15,7.80,8.91,11.47,9.40,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,CHFJPY,1:06:00,1:34:00,28,1,0,77.27%,60.00%,52.12%,63.13%,,,,,,,,,65.1,17.5,-169.4,-28.9,1.74,0.19,-0.94,0.33,84.4,7.2,3.95,14.39,7.92,9.18,11.64,9.58,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,CHFJPY,1:06:00,1:29:00,23,1,0,77.27%,60.00%,51.74%,63.00%,,,,,,,,,54.6,39.0,-141.8,-16.1,1.61,0.55,-0.88,0.43,84.23,9.32,4.81,14.41,7.22,8.22,10.36,8.60,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,CHFJPY,1:06:00,1:32:00,26,1,0,77.27%,56.92%,51.35%,61.85%,,,,,,,,,63.1,22.9,-135.2,-16.4,1.79,0.28,-0.79,0.43,82.69,9.36,4.49,15.2,7.44,8.63,11.05,9.04,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,CHFJPY,1:06:00,1:14:00,8,1,0,77.27%,60.00%,45.95%,61.07%,,,,,,,,,23.9,-13.6,-235.7,-75.1,0.97,-0.32,-2.23,-0.53,81.65,-11.46,-0.98,-1.03,5.13,6.12,6.73,5.99,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,CHFJPY,1:06:00,1:25:00,19,1,0,77.27%,55.38%,46.72%,59.79%,,,,,,,,,35.8,0.8,-233.1,-65.5,1.16,-0.02,-1.58,-0.14,79.94,-3.15,1.49,3.67,6.50,7.76,9.39,7.88,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,CHFJPY,1:07:00,1:26:00,19,1,0,77.27%,64.62%,54.05%,65.31%,,,,,,,,,69.1,83.6,16.7,56.5,2.85,1.42,0.08,1.45,87.32,31.55,10.63,26.28,5.15,7.09,9.35,7.20,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,CHFJPY,1:07:00,1:13:00,6,1,0,77.27%,55.38%,48.26%,60.31%,,,,,,,,,25.1,16.7,-74.9,-11.0,1.74,0.39,-0.76,0.46,80.62,10.02,7.87,6.15,3.04,4.70,6.48,4.74,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,CHFJPY,1:07:00,1:14:00,7,1,0,77.27%,56.92%,45.95%,60.05%,,,,,,,,,34.1,24.8,-105.1,-15.4,1.89,0.48,-1.04,0.44,80.28,9.68,9.32,8.49,3.81,5.87,6.59,5.42,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,CHFJPY,1:08:00,1:34:00,26,1,0,77.27%,60.00%,49.42%,62.23%,,,,,,,,,75.9,53.7,-109.0,6.9,2.41,0.70,-0.65,0.82,83.2,17.84,6.58,22.26,6.68,8.99,10.91,8.86,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Short,EURJPY,1:08:00,1:36:00,28,1,0,77.27%,56.92%,50.97%,61.72%,,,,,,,,,85.3,63.0,105.1,84.5,3.06,0.81,0.47,1.45,82.51,31.57,9.03,32.91,5.92,9.12,13.52,9.52,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Short,EURJPY,1:08:00,1:32:00,24,1,0,77.27%,55.38%,48.26%,60.31%,,,,,,,,,91.5,67.7,80.1,79.8,3.04,0.91,0.39,1.45,80.62,31.54,11.02,34.42,6.41,8.74,12.20,9.11,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Short,EURJPY,1:08:00,1:31:00,23,1,0,77.27%,55.38%,47.49%,60.05%,,,,,,,,,83.6,68.6,26.3,59.5,2.96,0.93,0.12,1.34,80.28,29.16,10.34,30.94,6.02,8.64,12.26,8.97,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Short,EURUSD,1:09:00,1:39:00,30,1,0,77.27%,61.54%,52.90%,63.90%,,,,,,,,,58.1,75.1,94.6,75.9,1.38,1.14,0.71,1.08,85.43,23.53,9.76,38.09,8.97,8.09,7.54,8.20,0.3,0.3,0.3,0.3
